Percent Unemployed,Vehicles per Household,Percent below poverty level,Median income,Household Density,Daytime Population Density,Undeveloped area,Developed open area,Developed low intensity,Developed medium intensity,Developed high intensity,Residential area,Commercial/Industrial area,Other area,Net Passengers
0,0,0,0,0,70.28952142,38220,33030,46980,25440,3630,0,4989.014188,0,464
1.19,1.7,7.81,53368,787.4505438,4134.115355,9060,121320,95190,23250,14310,4041.99124,9417.080682,114.3687101,457
0,0,10,63804,1372.339773,2287.232955,0,6330,10620,0,0,2007.839118,0,0,464
0,0,0,0,0,0,25590,1080,0,120,0,0,0,0,464
0,1.2,33.33,25000,2177.951628,2450.195581,0,1470,8040,60,0,774.2260914,0,142.3337156,464
5.26,1.6,31.58,38889,2439.023807,2981.029097,0,3660,15180,300,0,2405.489018,0,0,464
15.79,1.1,28.57,29188,3968.521638,4329.296333,0,0,14340,60,0,2212.044531,0,0,464
0,0,0,0,0,0,30,4860,6240,36330,40170,0,0,455.4250665,458
18.52,1,29.17,23547,174.4546778,7676.005825,28560,66480,143700,133770,58050,3655.940303,27912.08765,28789.61187,467
20,0.9,33.33,25000,1233.152107,4227.95008,0,0,17820,9720,1980,1948.39649,1175.757268,0,456
5.88,1.6,23.08,29226,3416.423013,2806.347475,0,750,14430,5580,510,3070.641916,563.0709891,0,464
5.56,1.6,21.88,33421,9036.689302,10138.72458,0,0,11040,600,0,2869.490676,0,0,464
0,0,0,0,0,0,0,0,840,2250,480,0,1185.23119,0,464
25,0.8,33.33,18873,4641.395023,4641.395023,0,0,3390,1110,0,754.197798,0,0,464
0,0,0,0,0,7343.369686,0,0,6060,13050,3510,0,5486.62127,0,462
19.35,1,32,22231,660.6295083,1094.757471,0,77700,45390,14190,0,5000.46162,0,1878.316571,472
4.55,1.3,36,25000,4273.300967,6502.849298,0,0,2850,8940,2220,2509.368714,333.8345015,170.7568531,506
4.76,1.3,39.13,23252,4240.203104,4946.903622,0,750,10020,7440,0,3375.15708,363.0425028,0,469
0,0,0,0,0,897.7135935,0,0,30,2610,17340,0,4882.206579,0,460
0,0,0,0,0,977.4523773,0,0,0,1200,9330,0,350.3602119,1683.194313,486
0,0,0,0,0,3963.510211,0,0,0,2100,12240,0,1535.795725,2177.875478,464
0,0,0,0,0,100029.9681,0,0,1350,6090,2310,0,3995.513175,0,464
8.7,2,10,60000,594.1913063,1018.613668,15090,38910,32880,4380,150,3661.748409,197.3621812,0,464
0,2,0,0,14.94525795,0,151230,21660,0,0,0,112.8830051,0,0,464
0,0,0,0,0,0,0,0,4740,6990,180,0,0,0,464
5.33,1.6,27.89,35664,254.4757261,382.5452092,1242990,201750,105510,6960,0,26374.42939,395.5128954,0,464
3.65,1.7,10,37430,1042.768477,3877.478901,0,81930,101280,49440,23160,12051.0417,14057.60845,0,464
1.92,2,6.52,57115,2000.021864,2000.021864,0,21600,27540,0,0,5164.002233,0,0,464
0,0,0,0,0,4281.978327,0,0,4410,20610,8910,0,7649.720662,0,464
0,0,0,0,0,0,0,900,3390,2490,480,0,0,0,460
20,1.5,50,7500,415.9919734,2287.955854,0,90,6030,4950,1410,246.5815171,2259.273065,0,466
18.18,1.2,25,25000,2859.178903,3097.443812,0,0,10800,0,0,1574.057745,265.0944208,0,462
0,0,0,0,0,2659.126925,0,0,1950,12540,4050,0,3475.37552,0,445
16.67,1,40,15000,983.0211846,4915.105923,0,660,6120,3990,5040,886.9050573,2360.377892,0,464
0,1,0,0,3563.232472,0,0,690,0,0,0,0,0,0,464
17.65,1,50,15764,3376.486241,4442.745054,0,1650,12090,810,0,2119.65303,0,0,464
18.6,1,50,15000,3289.664953,6289.065351,0,900,22140,3720,30,4833.081772,0,0,464
0,0,0,0,0,5529.34731,0,1980,5130,4590,6150,0,2609.489536,637.7795953,464
0,0,0,0,0,3396.67736,0,0,2640,9390,3180,0,3987.760967,0,456
12.5,1,42.86,15000,3345.220344,4014.264413,0,540,7140,150,0,1357.936433,0,0,464
7.69,1.9,37.5,29226,3441.970983,5507.153572,0,690,4830,2010,0,898.5886287,0,0,464
5.26,1.8,36.36,31818,1498.6771,3097.266007,0,0,14220,11160,510,1530.872404,2280.99861,169.336138,465
0,1.8,40,29084,1779.188125,2033.357857,0,1650,7110,1500,0,1081.424724,0,0,471
5.26,1.7,33.33,32795,2109.144346,3916.982357,0,1080,11250,4920,0,2067.266406,1457.114182,0,459
7.69,1.9,33.33,31741,2805.834171,4081.21334,0,0,9780,420,0,1476.748442,0,0,464
4.55,1.7,38.46,29167,2638.589857,5277.179713,0,0,10050,3720,0,1598.878537,486.8700049,0,463
6.67,1.8,40,31818,2897.5622,5268.294909,0,1470,7590,690,0,1054.032571,0,40.67295469,464
0,0,0,0,149.1099934,447.3299803,0,0,1980,12690,2670,215.2858848,1696.772782,55.5061201,490
0,0,0,0,0,16323.40777,0,0,0,1590,7890,0,5641.882793,0,464
0,1.4,20,29084,1092.840119,5245.63257,0,0,3120,3780,4980,851.0500701,2060.167249,0,412
0,1.3,0,30000,1305.88506,2394.12261,0,0,7860,3930,150,829.350758,780.6735851,0,464
5.26,1.5,10,35000,2171.37047,4777.015034,0,1980,8610,1290,0,768.7988377,0,91.00183414,464
0,1.4,14.29,35000,2460.451263,4613.346118,0,510,7200,690,0,978.8338986,0,0,464
4.76,1.6,28.57,35000,4380.959668,5111.119612,0,0,1410,5610,60,1574.455503,0,0,464
0,2,0,0,504.6294207,504.6294207,3330,1890,0,0,0,164.3053908,0,0,464
0,1.7,0,18542,648.626502,1513.461838,8160,1290,2490,0,0,588.6590117,318.8286743,0,464
0,0,0,0,0,0,2070,10920,210,0,0,0,0,0,464
0,0,0,0,0,0,930,0,3390,900,0,0,0,0,464
0,1.4,45.45,15578,355.2775662,1319.602389,16410,7200,37110,50610,41640,1837.366934,14519.29915,0,464
0,1.5,5.6,83901,1006.36466,1097.852356,17220,208980,127320,41880,810,40179.57844,0,0,464
0,0,0,87500,316.8649406,211.2432938,8490,15930,0,0,0,879.3906368,0,0,464
0,0,0,103983,691.7632177,432.3520111,0,15540,14340,0,0,2369.50332,0,0,464
0,0,0,0,0,0,1080,60,0,0,0,0,0,0,464
0,0,0,0,0,0,0,0,2160,1410,0,0,0,0,464
2.56,1.8,4.76,68260,2281.388547,898.7288216,0,30960,5550,900,0,4317.509022,0,0,464
0,0,0,0,0,0,302670,15240,15210,29640,3870,0,0,0,464
0,1.4,11.11,50000,1465.712231,1542.85498,0,22980,10560,0,0,2287.236158,0,0,464
4.12,1.6,12.35,49006,1371.233676,1319.812413,9810,79530,34830,25020,1800,11507.27216,2374.932713,243.3255521,464
0,1.4,15,46842,4069.015236,2325.151564,0,9750,13470,3360,0,4153.145254,0,185.5088874,474
0,1.4,14.29,45336,2751.939555,2407.947111,0,2700,17670,1770,480,3262.380532,293.4584348,0,461
1.35,1.4,13.33,42413,3880.705383,3820.069362,0,21420,21270,0,0,5602.716995,0,0,464
0,0,0,0,0,0,0,0,0,1830,660,0,0,0,464
0,2,0,0,126.0840293,22947.29332,0,0,4410,8490,7680,0,4981.916286,0,464
0,1.5,0,87500,345.7572556,13772.66401,3810,8160,14130,11640,7140,0,4685.253827,0,515
0,0,0,0,0,0,22470,1590,1680,3300,2400,0,0,0,464
0,0,0,0,0,449.7702117,160740,17190,40680,1410,4530,0,4019.699497,0,464
0,0,0,0,0,0,60,300,21720,9090,450,0,0,0,464
0,0,0,0,0,0,420,840,6870,2760,930,0,0,0,464
0,1.6,14.29,35000,141.0313617,172.3716643,147750,17430,0,0,0,2375.282406,0,0,464
0,1.8,14.29,55018,461.5282409,1201.438595,115320,119220,80580,37080,1080,6162.074641,13044.46923,678.8129773,464
0,1.8,10,50000,1066.351117,1640.54018,1080,18720,10110,1710,0,1395.402716,0,0,464
0,2,0,50000,3525.698287,4113.314668,0,3240,1050,30,0,531.2272292,0,0,464
2.5,1.8,10.71,52117,1680.537439,1904.609097,0,18960,25980,510,0,5403.028735,181.0147876,0,464
0,2.1,0,63384,1657.687283,1170.1322,0,6210,20280,0,0,2865.541534,0,0,464
3.45,2.1,0,63384,1694.922978,1694.922978,0,11040,10860,5640,0,2440.232176,0,0,464
0,1.9,0,63384,1720.734279,2429.271923,0,2460,16350,4800,1980,2206.481408,872.2701479,0,463
0,0,0,0,0,0,0,1200,2100,0,0,0,0,0,464
0,0,0,0,0,0,0,0,3150,210,0,0,0,0,464
0,2.1,0,63384,2052.407945,4829.195164,0,4170,17160,60,0,2614.017348,0,0,464
0,0,0,0,0,0,0,750,1920,0,0,0,0,0,464
4.55,2,23.08,28027,2675.550057,2491.029363,0,20400,7680,0,0,2511.418598,0,0,464
8.33,1.4,22.22,37672,1024.054703,4468.602342,0,7890,7860,3300,8730,1540.625961,1136.144403,0,446
5.88,1.5,16.13,37838,2303.438877,2623.360943,0,12750,27660,0,0,4562.634596,0,0,464
0,0,0,0,0,0,450,17220,18180,2670,0,0,0,0,464
0,1.5,8.91,40325,1258.355231,2625.274444,64890,210480,165210,76860,7440,29962.64405,13511.20609,454.9573083,442
7.32,1.8,15.09,48120,90.64900873,120.865345,1279050,163890,164160,139500,53430,7391.551405,2321.583053,713.4035514,464
1.89,1.6,0,52894,1222.139555,1222.139555,0,56760,17550,0,0,5148.162251,173.3522457,0,464
0,1.7,0,53902,1694.370683,1129.580456,0,11610,11160,0,0,2438.938167,0,0,464
0,1.7,0,52106,1133.337724,850.0032927,0,18720,8670,0,0,1754.672815,0,0,464
0,1.9,11.11,54361,1400.492892,1400.492892,0,1140,17370,0,0,2247.282366,0,0,467
0,2.4,0,120708,1262.005035,811.2889513,0,26040,2700,0,0,2727.366627,0,0,465
3.03,1.8,0,86124,2428.391846,2948.761527,0,18930,10140,750,0,4328.945105,225.2832668,0,464
0,2.3,0,120708,588.8046869,519.5335473,0,70950,4290,0,0,6142.490061,0,0,464
2,1.8,7.89,65699,3473.329719,2760.851828,0,7860,19260,1950,0,4664.988029,0,0,465
0,0,0,0,0,0,120,690,1530,0,0,0,0,0,464
0,0,0,0,0,0,3210,9510,4170,0,0,939.8923831,0,0,464
0,1.5,0,85357,1651.916462,1651.916462,0,4920,3000,0,0,1205.611956,0,0,464
0,1.7,0,85357,1413.992258,1413.992258,0,9990,1080,0,0,1344.620934,0,0,464
0,0,0,0,0,0,0,510,5040,3630,0,0,0,0,464
14.29,1.8,25,25000,948.6221862,3794.488745,0,4740,11940,6450,12450,1600.746877,3905.820883,0,464
0,1.2,0,50000,229.3715546,1777.629548,2700,12030,13500,10530,5910,690.8319927,2431.998073,271.7219425,464
9.09,1.4,30,27612,2625.601846,3861.179186,0,9600,7140,0,0,1774.255304,0,0,464
0,1.3,11.11,50000,1702.683026,2270.244035,0,6990,6690,0,0,1880.805151,0,0,464
0,0,0,0,0,0,0,1080,510,0,0,105.4520045,0,0,464
0,0,0,89790,1169.355822,1818.997945,0,11580,28410,0,0,4237.939158,193.2877486,0,464
8.77,2.3,0,105965,528.6692082,605.7668011,287040,138780,44400,30,0,20047.04082,503.457771,926.8897514,464
0,0,20,59689,1577.79238,2051.130094,0,2880,13530,0,0,2301.600033,0,0,464
4.74,1.6,29.76,36525,1347.372908,1808.801986,228750,131790,47610,10740,1980,14232.57643,2176.349956,131.9932139,465
4.76,1.6,29.41,36473,512.3458808,631.893253,304800,226920,72630,1590,450,15344.07003,636.7640287,170.2064115,464
0,0,0,0,0,10534.12177,0,6360,29430,44940,22860,0,15002.89085,0,464
0,0,0,0,0,0,0,1530,2880,510,0,0,54.55356494,0,464
0,0,0,0,0,0,4260,0,9870,9750,0,0,0,34.40373682,464
0,1.4,12.5,50000,1106.110984,1244.374857,0,7650,11070,0,0,2014.586499,0,0,464
11.95,1.1,18.51,30775,1865.508135,3255.210152,320880,316590,150120,79320,26160,28960.09411,30475.23296,392.9652651,402
0,2,9.09,51991,1628.634274,1628.634274,0,3930,8820,0,0,1070.675273,0,0,464
0,0,0,0,0,0,0,240,2370,480,0,0,0,0,464
0,2,3.85,54405,1676.156848,2394.509783,0,8250,23760,0,0,4592.166415,269.0618076,0,464
0,2.1,4.35,54188,1779.516477,2060.492763,0,19140,8550,0,0,3097.737316,0,0,464
8.33,1.4,0,36896,2557.893734,4501.892973,0,10260,14280,900,0,3272.919023,0,0,464
2.04,2,5.13,55999,1998.931174,2561.130567,0,26850,14610,0,0,4237.770831,0,0,464
8.16,1.5,1.96,36858,1266.743381,1884.666981,0,46170,37260,300,0,6989.971802,231.005815,0,464
0,0,0,0,0,0,88440,16620,13200,2130,0,0,0,0,464
0,0,0,0,0,91.21203038,33090,24840,19980,6240,900,0,0,379.0830157,464
4.17,1.7,6.67,54062,1204.514795,2328.728603,0,27600,4500,90,0,2536.48833,0,0,464
0,0,0,0,0,0,0,0,450,0,0,0,0,0,464
4.35,1.4,14.29,60911,1333.643449,1684.602252,0,10500,26490,0,0,5264.007715,0,0,464
0,2,9.09,79776,1673.318876,1394.432397,0,3270,15240,0,0,2498.887955,0,0,464
0,2,0,0,107.9706139,1079.706139,6030,6630,4980,6300,0,289.8256913,769.3461498,0,464
0,1.3,16.67,41302,939.1318925,1095.653875,0,9960,6630,0,0,1784.268734,0,0,464
0,1.8,0,58272,847.6884849,944.5671689,0,66900,30990,8010,1020,7495.912122,1185.102117,0,464
0,0,0,0,0,0,0,0,0,0,120,0,0,0,464
4.17,1.8,20,50000,684.9699384,1164.448895,0,24810,12990,30,0,2872.048923,0,0,464
0,2,7.69,79906,2021.062328,2964.224747,0,7260,11910,0,0,2876.725428,0,0,464
3.32,2.1,0,67813,463.7647094,624.0086131,770250,367140,193950,30840,4200,50430.76995,10649.56125,846.8638267,464
0,2,6.25,81537,1093.31156,1093.31156,2550,26250,16290,0,0,4035.834929,0,0,464
0,1.4,20,62500,157.9445932,473.8337797,33810,12360,5310,6270,7710,216.2872317,4908.592542,0,464
0,0,0,0,24.07660709,120.3830355,0,3750,100200,2400,690,456.414758,0,0,464
5.48,2,7.14,76532,760.3794505,957.5148636,164310,73770,32070,5760,0,7468.791421,202.3777092,0,464
0,2.5,0,0,242.8816677,242.8816677,3450,2100,4380,660,0,0,0,0,464
7.69,1.3,39.58,20964,2633.336702,1658.026812,0,1230,21330,24840,5790,249.3211955,5255.878088,0,479
5.56,0,0,0,0,5917.465368,4080,5910,15060,24480,33900,6105.632663,4494.105386,4191.175084,395
0,0,0,0,0,276.3418206,128190,160410,91530,40290,10890,0,11113.29564,0,463
0,0,0,0,0,0,124650,51390,29730,8280,0,0,236.7093386,0,464
0,0,50,0,35.48490721,2732.337855,0,7410,25290,32610,7680,671.6225012,10182.16296,0,464
50,0,40,7500,529.901272,1059.802544,0,0,14640,0,0,0,0,0,464
15.38,1,33.33,25000,2725.927206,5451.854413,0,2340,8460,510,0,1607.535611,0,0,464
25,1.2,20,18542,2442.405754,3907.849206,0,0,4830,510,0,592.7202684,0,0,462
15.38,1,22.22,29226,2127.081506,3190.622259,0,0,8790,960,0,1258.290905,0,0,470
13.04,1,26.32,31942,2795.644433,4018.738873,0,3930,9900,810,0,1822.354367,0,0,471
25,1,25,18542,2118.335274,2118.335274,0,2400,1950,1710,0,691.0987177,0,0,464
14.29,1,27.27,25000,1229.01817,2122.849566,0,5610,12090,5280,30,1399.049534,758.091816,0,464
17.95,0.8,54,14375,3585.483608,8067.338118,0,6900,24300,9270,150,4527.067634,727.3146309,0,464
0,1,50,7500,1282.650444,1282.650444,0,0,3930,120,0,404.386868,0,0,464
12.5,1.1,37.5,25000,3368.844534,3675.103127,0,4290,4230,0,0,1098.354585,0,133.0266899,464
7.69,1.2,33.33,27612,1983.549809,3085.521926,0,15690,14430,3750,1320,3185.698501,1092.424048,0,464
11.11,1.2,33.33,18750,2674.512084,3744.316917,0,2940,6840,0,0,852.8101913,0,0,464
0,0,33.33,7500,337.1392823,337.1392823,0,3480,11670,300,0,1439.19276,0,0,464
20,0.8,55,14250,2558.392117,2205.510445,0,900,21720,6690,30,2486.585257,0,1966.051541,464
11.76,0.9,23.08,29355,5258.884243,5877.576507,0,0,4170,4140,0,2069.333889,0,0,472
11.11,1,30,35000,3713.689088,2475.792725,0,0,6360,1980,0,908.1212133,0,0,464
0,0,0,0,0,0,0,0,570,990,0,0,0,0,464
0,0,0,0,0,0,30,2820,13980,1380,0,0,0,0,464
0,0,0,0,0,200.2925377,966780,457530,672600,584970,395610,0,50253.49709,2392.767726,463
9.09,2,0,37489,2232.777834,3721.29639,0,150,6840,0,0,927.082274,0,0,464
2.61,2.3,3.51,75000,477.1475967,730.1804131,171720,108150,72510,1980,750,13658.86396,164.7065333,0,464
0,0,0,0,0,0,0,1590,1110,60,0,0,0,0,464
0,0,0,0,0,0,3390,990,11340,8610,0,0,0,0,464
5.56,1.8,14.29,50000,2120.523958,2473.944617,0,4650,17340,0,0,2525.700262,0,0,464
5,1.7,16.67,50000,3457.885782,5532.61725,0,6270,5070,0,0,1774.623304,0,0,464
14.29,1.5,38.46,26923,2498.736996,2855.699424,0,2700,10560,1260,0,1827.994039,0,0,464
0,0,0,0,0,648.3939686,0,0,360,9120,2490,0,629.7731827,0,467
5.26,1.5,23.08,26923,1666.202378,2947.896514,0,1080,15900,3210,0,1592.103749,727.8503438,37.5598645,462
6.67,1.8,37.5,32795,2440.747536,3508.574583,0,3360,13650,0,0,1485.162191,551.314685,0,464
8.51,1.6,38.81,36490,1933.7985,2821.443714,21060,50160,8400,0,0,6948.468242,0,0,464
0,0,0,0,0,0,116310,0,0,0,0,0,0,0,464
0,2.2,0,200001,86.83698884,65.12774163,79890,34890,4350,0,0,1792.84161,0,0,464
6.67,1.4,20,35000,2789.868778,3487.335972,0,0,4320,2970,0,1123.240236,0,0,464
0,0,0,0,0,558.9402061,3270,0,0,2640,12480,0,8302.215399,0,497
3.85,1.6,22.22,29226,2813.8962,3376.67544,0,0,7020,6810,0,2507.100948,0,0,451
7.69,1.4,20,31818,3198.240472,3574.504057,0,1830,9450,2490,0,1831.776509,0,260.9480665,464
5,1.4,18.18,29167,2591.084882,7773.254646,0,0,7110,6480,360,1567.803976,549.6442263,77.82036101,496
5.56,1.3,25,35000,3097.438816,4452.568298,0,0,11100,2250,0,2621.606049,0,0,464
10,1.3,33.33,25000,3984.121734,7525.563276,0,0,5340,570,0,1004.642386,0,0,464
10,1,33.33,28747,1394.414517,6623.468958,0,0,7440,0,0,596.3248926,546.297879,0,464
12.5,1.2,33.33,18873,3952.001182,3648.001092,0,0,4110,4350,0,1326.283139,0,0,464
12.5,1.2,33.33,18873,3909.604874,8530.046997,0,0,1770,5460,0,1675.66955,0,0,464
12.5,1.3,33.33,21429,1257.60456,3772.81368,0,0,2970,8220,3120,683.8967768,1820.104929,0,462
0,0,0,0,0,0,193410,39180,0,0,0,0,0,0,464
0,0,0,0,0,0,0,930,0,0,0,0,0,0,464
7.14,2.5,9.09,52758,1507.409143,1855.272791,0,2670,19740,0,0,2970.981529,0,0,464
0,2.6,0,119377,130.4229892,701.0235672,50970,49410,38430,19920,0,1612.638684,899.9708286,0,464
0,0,0,0,0,0,0,1290,7560,2250,60,0,0,0,464
0,2.3,0,112209,1006.209666,1365.570261,0,18180,17820,0,0,4274.024282,0,0,464
0,0,0,0,0,0,0,0,0,1560,0,0,0,0,464
0,0,0,0,0,0,8760,7200,0,810,0,0,0,0,464
0,1.7,33.33,75000,1371.237569,822.7425416,0,2730,6150,0,0,668.0533764,182.7898412,0,464
1.79,1.8,3.23,72506,2964.185611,1398.20076,0,27600,16830,2100,0,4617.53133,227.468304,87.02797745,464
2.04,1.8,4.35,75000,3196.471761,2054.874703,0,9150,12690,900,0,4443.121241,186.0512565,0,464
0,0,0,0,0,4953.922567,0,2550,31350,30660,1650,0,17879.26126,0,463
0,0.9,25,35000,3269.001718,31327.93313,0,0,0,4020,5550,0,2423.282697,0,438
0,0.8,25,7500,185.0991914,8422.013208,4020,6540,21600,22020,1740,418.9892066,1978.030451,4915.515687,464
0,0.8,40,7500,774.2269363,11032.73384,0,0,5610,7770,0,231.3856288,941.8623559,0,458
0,0,0,0,0,499665.4944,810,0,0,5310,3150,0,4383.157383,0,1102
0,0,0,0,0,0,0,0,0,600,690,0,0,0,464
0,0,0,0,0,50110.84672,960,0,0,1140,1110,0,587.7534623,0,420
9.52,1.6,20,30829,4209.256596,13811.62321,0,0,0,13770,5790,1365.634344,4010.73406,0,462
0,0,0,0,0,17786.54864,0,0,0,4440,22530,0,6178.84262,0,403
8.33,0.9,32,31967,7979.35432,15160.77321,0,0,30,4620,1800,133.2478186,1171.044776,0,463
0,2,0,0,91.33674868,1278.714482,0,0,900,11250,16200,196.8728636,5107.87763,0,494
0,0,0,0,0,0,0,0,0,2400,5100,0,0,0,454
0,0,0,0,0,2781.247542,0,90,4440,150,0,0,0,0,467
0,0,0,0,0,0,0,0,450,3000,0,0,0,0,459
0,0,0,0,0,0,0,0,9540,28920,208320,0,20024.1948,0,464
0,0,0,0,0,4751.544714,0,0,0,120,13470,2064.747481,242.4758154,0,464
0,0,0,0,0,3502.957063,0,0,0,300,12330,0,7272.706907,0,438
0,0,0,0,0,0,0,0,0,870,750,0,0,0,464
3.7,2.3,11.76,65377,1096.76072,1196.46624,0,52230,25770,0,0,6337.913614,477.6978232,0,464
0,2,33.33,41089,3626.321273,3626.321273,0,0,2940,1350,0,0,302.8391845,0,464
0,0,0,0,0,0,67650,0,0,0,0,0,0,0,464
0,0,0,0,0,9353.000752,0,180,10530,29370,11220,0,10145.86116,0,436
0,0,0,0,0,0,3360,3960,3030,60,0,0,0,0,464
0,1.7,7.14,43750,2452.955595,2452.955595,0,8910,9120,0,0,1641.204243,0,0,464
0,1.8,9.09,46601,3761.827254,3291.598847,0,690,10200,0,0,1294.153885,0,0,464
0,2,0,40584,1677.80992,2097.2624,0,1710,4470,0,0,799.1769021,0,0,464
0,1.9,0,45079,3707.860137,1483.144055,0,4200,6270,0,0,1395.797332,0,140.9544785,464
0,1.9,0,45079,3115.584013,2336.68801,0,0,5970,750,0,1386.261508,0,0,464
0,1.8,0,37489,3286.131128,2190.754085,0,0,4860,0,0,1102.698179,0,0,464
0,1.8,0,40901,2019.75397,2203.367968,0,900,11160,2130,0,921.9218183,230.0552302,0,464
0,2.5,0,50000,1190.678348,893.0087608,0,930,6180,1440,0,378.1045646,606.1874562,0,464
0,2,9.09,42786,2329.520683,2070.685052,0,9390,10680,0,0,2882.608833,0,0,464
16.22,1.6,38.1,23709,2882.118627,5283.884149,0,4410,17220,0,0,2867.739406,0,0,464
0,1.3,33.33,18542,91.02831882,68.27123911,0,4740,27480,54300,27330,225.7342875,9681.058923,129.6450546,464
0,0,0,0,0,0,0,0,2760,8010,4350,0,1221.382913,0,464
0,0,0,0,0,25721.43893,0,0,2700,6930,1410,0,2003.255063,0,464
0,1,0,0,67.63117862,4801.813682,1110,0,4770,14790,17580,87.04265519,2610.606402,2085.145651,464
0,0,0,0,0,1673.812839,0,30,3180,11190,1080,0,1982.389606,0,464
0,0,0,0,0,2392.546721,0,90,7650,6990,3630,0,1981.65346,0,467
18.75,1.1,43.75,26674,2462.473928,5581.60757,0,1080,10380,4320,0,2257.4728,0,0,464
22.22,1.1,44.44,26674,2311.006732,3136.36628,0,2400,13260,30,0,1926.069687,0,0,466
18.18,1.1,41.18,26744,2245.710487,2994.280649,0,900,17970,1920,0,2366.895749,264.9897974,0,462
16.67,1.2,45.45,26079,2373.636024,4114.302442,0,0,15090,1260,0,2809.154619,0,0,464
0,0,0,0,0,0,0,0,1650,10710,10680,0,965.3832931,0,464
6.25,1.5,9.09,32607,531.0094379,10293.41372,0,1080,17340,19290,25770,4578.169474,5844.85753,0,480
6.45,1.5,12.5,35000,1695.628256,3996.838031,0,7320,40980,6060,9810,7930.495613,2299.188324,0,434
7.41,1.5,13.64,33775,2370.369333,3047.617714,0,6780,16110,0,0,2995.03953,0,0,464
0,0,0,0,0,0,0,22710,33390,5790,0,0,0,0,464
11.11,1.6,14.29,31621,13367.17245,20050.75868,0,0,1140,60,0,256.0294972,0,0,464
5,1.7,16.67,41302,40.30426342,2637.050378,132450,70410,94950,68340,83790,840.748878,25653.0695,0,454
0,1.2,32,31872,2323.430669,2738.329003,0,1710,29520,0,0,6001.689814,0,0,464
0,1.8,9.09,45276,5745.810622,5303.825189,0,0,4080,1500,0,0,0,0,464
3.85,1.8,11.76,51806,1493.554337,1572.16246,0,22980,9990,0,0,3599.532287,0,0,464
2.27,1.6,20,47651,1463.268275,1272.407196,15450,81690,24780,0,0,9005.393625,0,0,464
5.08,1.5,16.13,37312,1569.35988,2247.478346,0,33180,60930,15000,24540,8668.074269,6446.742814,0,445
0,2,0,0,71.0416759,71.0416759,24990,11610,0,0,0,580.9334455,0,0,464
0,0,0,0,0,0,0,0,390,390,0,0,0,0,464
4.35,1.5,11.11,46601,305.4891096,305.4891096,45450,53610,14340,5490,30,1716.060704,1576.065695,624.3870563,464
0,2.5,0,132725,74.98551645,412.4203405,114270,81480,2880,7020,1650,2372.529524,1028.113528,0,464
3.12,2.4,4.55,127913,1038.043536,1534.499141,24990,32580,0,0,0,6122.820021,0,0,464
0,0,0,0,0,0,0,30,150,0,0,0,0,0,464
7.41,2.3,6.67,56972,1626.962228,2801.990505,0,18720,9900,0,0,3056.476618,0,0,464
0,0,0,0,0,0,0,0,4500,1020,120,0,0,0,464
0,1.9,33.33,60550,1599.136813,1599.136813,0,2010,14250,0,0,1845.006538,161.4617829,0,464
0,0,0,0,0,2314.736007,0,2730,21210,38760,8820,0,5702.39734,0,464
3.7,1.6,10,39362,1768.921825,2153.470048,0,15930,17700,0,0,2855.201296,0,0,464
0,0,0,0,0,1976.846965,0,23130,22440,29970,22560,0,14225.01251,2177.764571,464
9.09,1.9,14.29,38176,885.5314119,749.29581,17820,19350,900,0,0,1326.343297,0,240.9052766,464
3.64,1.6,30.43,36596,1096.07691,1198.834121,41640,70980,38490,0,0,8261.026454,1144.423463,0,464
7.69,1.5,25,37784,930.8586105,997.3485113,8580,26340,4080,0,0,1633.856181,0,0,466
0,0,0,0,0,0,0,180,3240,4230,0,0,0,0,464
0,2.5,0,62500,251.3376908,3770.065362,0,14010,15060,16650,6030,621.3176287,4778.508444,0,464
0,0,0,0,0,3399.27114,0,12540,35640,19200,12750,0,10056.61004,0,462
0,0,0,0,0,0,8490,7740,4680,660,0,0,0,0,464
0,1.6,31.25,37916,900.6190302,1080.742836,21840,117360,18630,270,0,8923.66276,0,0,464
0,1.5,30.77,31942,1436.102434,1942.962116,0,10680,19980,0,0,3702.127005,0,0,464
0,0,0,0,0,0,0,750,11640,2160,0,0,0,0,464
4.11,1.6,10.26,35521,2633.525688,2718.478129,0,12180,48870,30,0,9534.85026,0,0,464
6.67,1.8,12.5,60354,1212.644798,3183.192594,0,4110,4320,8670,0,2739.715743,0,110.1522678,464
0,1.5,8,52814,1521.805116,1956.606577,0,29700,9960,3930,4080,4946.271376,891.3088491,0,464
4.17,0,5.88,68865,1326.252756,2262.431171,0,21780,11520,0,0,3713.402525,291.9829878,0,464
0,2,0,0,149.0312829,12816.69033,0,900,2460,9210,4740,0,1444.531308,0,464
0,0,0,0,0,0,0,0,540,540,0,0,0,0,464
0,0,0,0,0,0,130260,15510,3810,1500,0,0,0,0,464
0,0,0,0,0,0,22620,10530,210,0,0,0,0,0,464
0,0,0,0,0,0,16020,3630,14220,8670,1080,0,0,98.57480381,464
0,0,0,0,0,0,0,2100,960,0,0,0,0,0,464
0,0,0,150000,2757.71593,3509.820275,0,2190,8160,0,0,2950.14414,0,0,464
8.66,2.3,6.58,54388,911.4829784,2233.634112,65550,86760,63810,31530,10710,13986.30764,4155.283094,0,464
0,0,0,0,0,9382.062736,0,0,330,1050,210,0,0,0,464
0,0,0,0,0,0,0,0,1500,0,0,0,0,0,464
